,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
46370,2009-12-23,CANBERRA,13.4,35.8,0.0,11.0,14.272526716173445,,52.2688630349835,,,11.282580895839104,22.71856832703351,36.0,10.0,1015.9699450065646,1013.1120400233192,0.7172585069278057,2.2221065165762397,24.6,33.6,NO,NO
46371,2009-12-24,CANBERRA,16.9,35.9,0.0,11.4,13.149544170904889,,52.584329030753224,,,13.069369167598168,21.97522203183304,38.0,16.0,1014.9936354931713,1012.612731762456,1.9238592203297458,2.917227169003091,26.0,33.6,NO,YES
46372,2009-12-25,CANBERRA,17.9,19.3,12.2,14.0,0.31163125131628533,,46.91231125036944,,,14.179973502074589,16.785480012959766,92.0,89.0,1012.0520264228267,1011.7684253160063,12.10433158699739,7.788611679111696,18.2,19.2,YES,YES
46373,2009-12-26,CANBERRA,13.4,18.2,28.0,3.2,2.720623230648023,,37.06642777955051,,,13.360459702395886,16.053581353231024,94.0,80.0,1015.7345511631563,1014.2532420777555,8.289080134134778,6.355596560658697,13.7,18.0,YES,YES
46374,2009-12-27,CANBERRA,13.7,27.1,4.8,0.6,6.13908854730272,,35.07198421520053,,,7.264223226790548,15.14460576933233,81.0,59.0,1018.840583893324,1015.1105888218999,5.111705193537105,5.8337839419846915,17.2,23.8,YES,YES
46375,2009-12-28,CANBERRA,17.2,28.6,9.4,4.8,6.849591283731257,,42.11082596876889,,,11.177661553314877,17.59255348171736,75.0,52.0,1015.9339961649054,1013.5416149359759,5.720574863911992,5.517036830686216,21.2,26.2,YES,NO
46376,2009-12-29,CANBERRA,14.2,31.2,0.0,5.4,11.74645969133033,,41.408379546604465,,,12.703270639876067,19.29281679162979,42.0,26.0,1018.6388313601195,1015.1252557687617,1.4236646022014412,3.114198624278785,22.0,30.5,NO,NO
46377,2009-12-30,CANBERRA,11.4,28.5,0.0,9.2,10.349261626059757,,45.44138415350534,,,11.25516589742979,20.470291736673545,52.0,31.0,1017.3133835409861,1014.4273994903723,3.1102088973160846,3.4090557642354185,20.3,28.0,NO,NO
46378,2009-12-31,CANBERRA,13.2,29.1,0.0,9.2,8.217640028329676,,44.0517613013821,,,7.889498146985218,18.368495418380462,69.0,42.0,1016.615383699945,1013.6412647086717,5.1759521134647315,4.467872665016287,20.4,27.6,NO,NO
46379,2010-01-01,CANBERRA,19.0,30.4,0.2,6.4,9.026265583696862,,43.478379304025964,,,15.153789633822,18.471170906990352,50.0,41.0,1016.5755519741053,1014.0623134085796,3.9957390032291613,4.779792947269435,23.5,28.8,NO,NO
46380,2010-01-02,CANBERRA,19.8,30.3,0.0,10.2,8.408280562842549,,44.15308008663118,,,11.263470069981466,17.46200139007665,72.0,34.0,1015.0989033078705,1013.1066499867107,6.586502878076345,4.107674366535903,23.1,29.8,NO,NO
46381,2010-01-03,CANBERRA,16.4,29.7,0.0,8.6,10.715314496266814,,45.24337918633398,,,12.152204782778725,18.803463281593153,64.0,22.0,1016.0820372504835,1014.0634484565837,4.50422328081487,3.0034332709877702,19.9,28.2,NO,NO
46382,2010-01-04,CANBERRA,14.5,29.3,0.0,8.8,9.97499705026538,,43.46988599706947,,,8.832554071860685,16.86195723251609,69.0,31.0,1016.5528731358987,1013.9903404216958,4.936186481848111,3.303506250375449,16.9,26.8,NO,NO
46383,2010-01-05,CANBERRA,13.7,30.6,0.0,6.2,9.586776439618959,,43.85561932026286,,,8.76359502001317,19.300187191683392,67.0,32.0,1017.180048861898,1014.1497919614195,3.8347700542523455,4.088358178583064,21.3,28.3,NO,NO
46384,2010-01-06,CANBERRA,14.2,33.4,0.0,7.8,12.16269716732885,,47.38517870958822,,,9.612596038692985,21.017771459085495,58.0,15.0,1016.5707117370829,1013.7650061993768,2.512068568338222,2.8482859329547523,23.2,31.3,NO,NO
46385,2010-01-07,CANBERRA,13.8,27.4,0.0,11.4,7.906163474147085,,44.386453071292465,,,8.457733548505487,17.42452389614634,73.0,42.0,1015.8948334669025,1013.4702267064955,6.404929842645615,4.124437921897531,18.3,26.4,NO,NO
46386,2010-01-08,CANBERRA,16.4,32.3,0.0,7.4,10.481017841999332,,38.885315256645015,,,6.219703852432147,14.701161343480749,70.0,29.0,1017.5016312866259,1014.0232173446636,4.555507009347579,3.0108236842387726,18.6,30.3,NO,NO
46387,2010-01-09,CANBERRA,14.5,35.709671337635605,0.0,7.6,12.407345845333268,,43.24359337916752,,,7.844198737140985,18.80560155961261,46.0,23.0,1017.8715127242189,1013.7941988721094,1.4792975727375648,2.948056361803239,24.2,34.2,NO,NO
46388,2010-01-10,CANBERRA,17.346714877331465,38.6,0.0,11.6,13.83485166179235,,43.56886511411,,,5.708848688557126,16.942853382793487,50.58088072696813,10.0,1017.1936622105212,1013.4076078408845,2.417781952955565,1.5818440551702864,25.096350976105583,38.0,NO,NO
46389,2010-01-11,CANBERRA,16.3,38.2,0.0,12.6,12.13896357018126,,42.79167877674962,,,1.239789486264229,14.267765819477077,63.0,25.0,1016.3095752966219,1012.1184695854281,4.056732142864647,2.381711432176637,21.1,35.7,NO,NO
46390,2010-01-12,CANBERRA,18.9,39.8,0.0,11.6,13.654866691798283,,49.93798275670724,,,9.906131858412621,20.56992662858805,39.0,13.0,1015.3084303929353,1012.087440633198,1.7474630782825358,2.6499772423996077,29.3,38.3,NO,NO
46391,2010-01-13,CANBERRA,24.4,34.9,0.0,17.8,9.749012682977849,,62.65041081789434,,,19.794376755774536,22.62843874388571,36.0,38.0,1010.0004932369939,1009.9559669480665,5.782479928880377,5.284456588709638,29.0,31.2,NO,NO
46392,2010-01-14,CANBERRA,15.2,27.1,0.0,8.8,7.67075023568556,,46.517828808087074,,,12.474660225369874,18.095700493179123,64.0,49.0,1015.6379328797782,1013.6614367807696,5.681913977959539,5.127189217195095,17.8,23.7,NO,NO
46393,2010-01-15,CANBERRA,16.2,30.0,0.0,6.2,8.60619127275352,,39.501073163530805,,,7.626810515156379,15.51199768155007,75.0,39.0,1017.2674072694729,1014.1550778441705,5.373664451851809,4.171532661551325,18.7,27.6,NO,NO
46394,2010-01-16,CANBERRA,15.8,31.5,0.0,7.0,8.691104126167538,,41.35213234850909,,,8.007843649927011,16.96423051871757,65.0,42.0,1017.1953102217942,1013.7556494095611,4.525114162729594,4.566985602846479,21.8,29.5,NO,YES
46395,2010-01-17,CANBERRA,12.7,27.2,1.8,5.6,10.201223454984529,,46.75534093426978,,,12.111621941117576,21.9953590599807,75.0,18.0,1016.4717556891918,1014.7722518951533,4.125011278264353,3.285916877709134,19.7,25.4,YES,NO
46396,2010-01-18,CANBERRA,11.5,20.7,0.0,14.4,11.620852389967993,,60.69884512452444,,,24.46674742461319,24.979984192864535,39.0,21.0,1013.1410155417925,1014.2661625198475,4.147532257110328,2.724473202975041,12.3,17.5,NO,NO
46397,2010-01-19,CANBERRA,3.5,24.9,0.0,7.2,13.96240290082833,,46.373236839596814,,,13.50819351499338,22.7756412739446,35.0,14.0,1019.5422685382604,1016.5797468326672,-0.4582953536620522,1.378110944948098,12.9,23.7,NO,NO
46398,2010-01-20,CANBERRA,9.8,31.1,0.0,9.8,14.438275883014533,,54.54905326244881,,,15.978725945207273,24.694907118853806,25.0,13.0,1016.5026278365614,1014.2785366288908,-0.3601766640805977,2.318048555591048,20.3,28.1,NO,NO
46399,2010-01-21,CANBERRA,13.251571275050367,36.17514554203619,0.0,13.0,14.901588083538577,,49.7581597631858,,,10.189305619008408,20.215586206930553,28.0,13.0,1016.4856337404043,1013.0868942986132,0.5445800545273727,1.5967120184712442,22.4,34.6,NO,NO
46400,2010-01-22,CANBERRA,15.48889705310279,39.0,0.0,12.4,14.801040545555352,,46.830813319351705,,,5.829337014910337,18.228739449039523,44.0,8.0,1016.4012975857624,1012.5910279239401,1.552324640683949,1.351043654682961,23.8,37.4,NO,NO
46401,2010-01-23,CANBERRA,23.7,36.7,0.0,20.0,13.133281749363839,,65.68114654192186,,,20.826672422219374,24.806819107094924,27.0,13.0,1009.7319304500353,1009.9972127264206,4.2117003582575165,3.180758388506476,30.1,34.4,NO,NO
46402,2010-01-24,CANBERRA,11.4,29.6,0.0,14.6,9.655803058466375,,52.03132424266329,,,7.862886852945124,18.876480465539103,61.0,40.0,1014.553646568233,1012.36588865237,5.2135501244789,3.8793177748481753,16.4,25.7,NO,NO
46403,2010-01-25,CANBERRA,12.6,34.4,0.0,7.714862652867531,12.573417849355607,,38.67087235164382,,,1.7511008429467694,15.632685532522927,72.0,14.0,1018.4957865594977,1014.2340754547554,3.0926154239560475,1.6444757478163936,18.6,32.9,NO,NO
46404,2010-01-26,CANBERRA,16.3,36.0,0.0,10.6,13.140632540186338,,43.61265750862947,,,4.702629021414467,17.23147132628695,69.0,6.0,1016.3846338583157,1013.1370229540448,3.7550792400840436,1.4263169943934244,22.1,35.0,NO,NO
46405,2010-01-27,CANBERRA,15.7,33.2,0.0,13.6,12.19576590596246,,53.9174444272557,,,13.759472368900063,20.608887095265672,36.0,28.0,1014.4122287798738,1012.4175214765434,2.8716821818171354,3.313529221203666,21.4,29.8,NO,YES
46406,2010-01-28,CANBERRA,18.2,32.9,4.8,8.0,10.471980935910103,,45.988304350659746,,,9.816817147034456,18.105629126866447,70.0,26.0,1015.1623510078323,1012.9628045280891,4.7462935695862996,3.5099867092940684,21.7,30.0,YES,NO
46407,2010-01-29,CANBERRA,14.4,33.3,0.0,7.8,9.377568501263802,,42.13929966730109,,,3.3635001990526945,16.409958190720957,77.0,35.0,1016.8935770645812,1013.2354940856741,4.835823972377497,3.995277654719942,20.5,30.2,NO,NO
46408,2010-01-30,CANBERRA,15.5,29.1,0.0,10.8,8.751354253426861,,46.191172962669214,,,10.779550883231948,17.473274739567444,61.0,43.0,1015.5883881166368,1013.2650013810716,5.422247206582895,4.333308173345571,18.7,26.6,NO,NO
46409,2010-01-31,CANBERRA,14.2,31.3,0.0,7.6,9.549597644973375,,42.5052914903784,,,7.803836932531752,18.046957123804006,64.0,35.0,1017.2794525119008,1013.8998772536424,4.0156567836712895,3.9630479275231068,21.5,29.7,NO,NO
46410,2010-02-01,CANBERRA,17.1,32.5,0.0,5.4,11.869679840834202,,43.47209337879349,,,11.540657957224496,19.182229065803824,61.0,15.0,1017.0647659123676,1014.4361345201529,2.979653122766152,2.823466433283272,22.3,30.6,NO,NO
46411,2010-02-02,CANBERRA,14.4,28.0,0.0,10.8,9.940091218399203,,52.037940377671134,,,15.323212010207456,22.626028243186397,55.0,28.0,1014.8446380117373,1013.5416226041469,4.3308977348758475,3.886764323493388,21.7,26.4,NO,NO
46412,2010-02-03,CANBERRA,17.3,27.9,0.0,10.0,6.840814057318177,,47.830949586189604,,,12.543363966992118,18.564257277655244,69.0,50.0,1014.6263313962919,1012.9614349223561,6.719223851370671,5.5438009551072795,20.7,25.1,NO,NO
46413,2010-02-04,CANBERRA,19.9,29.1,0.0,9.4,7.063599183383367,,40.639205314501396,,,9.566726631208624,15.26968920096958,80.0,43.0,1015.6052176958584,1013.3137219333477,7.594092844684283,4.564495836854277,21.2,28.5,NO,YES
46414,2010-02-05,CANBERRA,20.1,25.9,3.4,5.2,0.7291119200432945,,44.605002987665614,,,11.858647864383173,16.156589087063608,87.0,93.0,1014.2031098261182,1012.3752723639693,9.471578026201783,9.646280164475613,21.5,20.3,YES,YES
46415,2010-02-06,CANBERRA,16.6,25.2,17.6,4.6,6.756797319986262,,39.82181402860442,,,13.594335271109983,16.977883535077837,75.0,54.0,1015.9621620036526,1014.0204754779139,5.957683238347414,4.887944971591722,18.4,24.5,YES,NO
46416,2010-02-07,CANBERRA,16.5,26.0,0.0,6.4,5.620068252233992,,39.67117239191845,,,11.915687265635214,16.250774612739832,68.0,61.0,1017.0869783758851,1014.3295001620169,6.35354000245114,5.98155391960416,19.7,24.6,NO,NO
46417,2010-02-08,CANBERRA,19.5,26.9,0.0,3.4,5.337967833908948,,35.40150960620264,,,11.672334659367792,15.053437708729959,77.0,57.0,1017.6777706743823,1014.7612080816829,6.758211588825631,5.979312665827436,21.5,26.1,NO,NO
46418,2010-02-09,CANBERRA,11.093713744944175,31.5,0.0,3.8,9.738277399899879,,36.11123782193761,,,2.385837534099281,16.047778900614148,76.30063089296408,33.0,1019.6836760875948,1015.0950913569648,3.3685379070460897,3.553914616647745,18.853226446270185,29.5,NO,NO
46419,2010-02-10,CANBERRA,17.2,33.4,0.0,7.2,7.209435421307795,,51.64331234513065,,,7.564198702454021,19.164147232123597,79.0,50.0,1013.9468373796553,1011.8148100023645,5.979376998358518,6.536588003066669,22.2,25.8,NO,NO
46420,2010-02-11,CANBERRA,16.0,34.0,0.2,5.6,10.23079123129311,,40.40483778635064,,,6.113602158346751,16.27960489207686,66.0,33.0,1017.6489795188851,1013.8280380133409,3.598302343842576,3.872777343511572,21.4,31.0,NO,NO
46421,2010-02-12,CANBERRA,20.3,30.7,0.8,7.6,7.332078072289427,,46.520173373131854,,,13.046136714451634,18.491171957479523,68.0,46.0,1014.769272069459,1012.8918266745075,6.121717337366391,5.669958590807596,24.0,27.7,NO,YES
46422,2010-02-13,CANBERRA,16.8,19.5,12.8,7.2,-0.03456817761258435,,38.82158718210695,,,12.694939108594284,15.023829260826389,91.0,96.0,1015.0526850715592,1013.3369372230101,10.445613285792462,8.33021311431115,17.7,19.0,YES,YES
46423,2010-02-14,CANBERRA,16.8,22.8,56.2,4.2,3.029888329106882,,47.718306192469186,,,15.459622040623643,18.57574113430408,95.0,90.0,1010.5751753851405,1010.631360372481,8.219610266991808,7.163384079139391,17.1,19.6,YES,YES
46424,2010-02-15,CANBERRA,16.2,23.9,35.0,3.4,4.476064948595983,,45.709962799056086,,,13.196897027081334,18.14630083233469,96.0,71.0,1012.8034774548975,1012.1934519344092,7.670665843106647,6.429235802067353,16.4,19.9,YES,YES
46425,2010-02-16,CANBERRA,15.3,25.0,7.2,6.0,8.17612434633569,,45.337855965323,,,16.676453603115718,19.55024686102655,60.0,45.0,1015.9593516916066,1014.4606522212113,4.751027497078198,4.723984868509291,18.0,22.9,YES,NO
46426,2010-02-17,CANBERRA,11.9,27.4,0.0,5.6,8.471752867674475,,37.904389185567254,,,5.849883291796189,16.029371333541548,80.0,38.0,1018.4028909882538,1014.9779100250826,5.100177860155654,3.804375538005985,16.1,25.7,NO,NO
46427,2010-02-18,CANBERRA,11.3,24.2,0.0,6.2,9.996316558248672,,40.9009393680721,,,11.98148926238953,18.778929483842816,67.0,39.0,1018.3209246104011,1015.77303555925,3.69393550435953,1.0,15.6,23.2,NO,NO
46428,2010-02-19,CANBERRA,10.6,25.8,0.0,7.6,8.144318410250655,,41.12980594299995,,,7.654440781181805,17.372388036194508,74.0,42.0,1017.7547085656994,1014.7582769698532,5.189838532014036,4.045202171465242,15.6,24.2,NO,NO
46429,2010-02-20,CANBERRA,11.8,27.7,0.0,4.0,8.706775759960784,,35.656245358935735,,,5.181749999944103,15.794038275469532,82.0,35.0,1019.1597969543362,1015.4117585104643,4.720947306928011,3.6060314854776223,16.5,26.4,NO,NO
46430,2010-02-21,CANBERRA,14.2,30.9,0.0,7.2,9.377593587629939,,38.919592449845595,,,7.196473601199003,16.767156184179058,63.0,37.0,1018.1822731917388,1014.3253921462617,3.983004768238189,3.7747338700857966,21.3,30.5,NO,NO
46431,2010-02-22,CANBERRA,16.3,31.5,0.0,6.8,9.018824208964915,,44.61875963404549,,,9.497133053173073,18.418917745552605,67.0,37.0,1016.3345366943846,1013.5594499759976,4.565988025707227,4.5966890347656175,22.0,28.5,NO,NO
46432,2010-02-23,CANBERRA,17.2,27.0,0.0,9.6,12.28115737512718,,50.25708370657003,,,21.40778510360458,22.143358669524815,40.0,14.0,1015.3825403712643,1014.6956873543504,3.10234961789358,2.437567435883416,20.1,26.4,NO,NO
46433,2010-02-24,CANBERRA,10.2,25.1,0.0,8.8,9.007505981316662,,44.233246299042946,,,11.298521165247465,18.84284611027472,59.0,41.0,1017.4081878695449,1014.8231261814301,4.236381451850406,3.8675599677848638,15.4,23.5,NO,NO
46434,2010-02-25,CANBERRA,12.0,25.6,0.0,5.0,9.00817578073616,,38.7941217836713,,,10.36524580032831,17.57471898230149,69.0,35.0,1018.6053713093958,1015.6471730512054,4.274449028418701,3.608976914102236,16.3,24.7,NO,NO
46435,2010-02-26,CANBERRA,8.9,26.4,0.0,7.0,9.354601968999248,,40.02889937931462,,,5.8628084580208935,17.255053999570436,75.0,34.0,1018.4968009190306,1015.1358272355536,4.383979911419104,3.2303397625550545,14.4,24.8,NO,NO
46436,2010-02-27,CANBERRA,11.9,29.3,0.0,6.4,8.811385491988503,,39.55360019381675,,,4.751231017871717,16.608897512352726,78.0,37.0,1018.0515823225294,1014.4394690033719,4.7774341166163765,3.8687870915022486,17.8,27.3,NO,NO
46437,2010-02-28,CANBERRA,16.5,26.8,0.0,6.6,4.99297702090621,,37.16075471962483,,,8.024896891069218,14.220135500285863,79.0,64.0,1017.2665524406682,1014.0440291138317,7.271910402257731,6.019950690181844,18.8,25.2,NO,YES
46438,2010-03-01,CANBERRA,12.8,20.8,9.6,6.611536735273823,8.3,ESE,48.0,,ESE,20.275475293369666,28.0,55.0,52.0,1019.6811311837497,1018.6,4.5884998284522425,5.0,14.0,19.8,YES,NO
46439,2010-03-02,CANBERRA,9.6,20.1,0.0,6.4,8.8,E,41.0,SSE,ESE,19.0,22.0,54.0,49.0,1019.6,1017.6,7.0,2.0,13.6,20.1,NO,NO
46440,2010-03-03,CANBERRA,8.5,25.5,0.0,5.4,12.0,ENE,31.0,ESE,ENE,9.0,20.0,75.0,41.0,1019.7,1016.4,1.0,0.0,13.5,24.3,NO,NO
46441,2010-03-04,CANBERRA,10.5,25.7,0.0,5.4,8.5,ENE,35.0,SE,ENE,6.0,22.0,85.0,47.0,1016.4,1012.5,7.0,5.0,14.5,24.2,NO,NO
46442,2010-03-05,CANBERRA,14.4,21.3,0.0,6.0,0.0,NE,28.0,SSE,NE,7.0,15.0,82.0,83.0,1010.5,1009.0,7.0,8.0,18.3,20.0,NO,YES
46443,2010-03-06,CANBERRA,17.4,27.0,13.2,1.2,7.8,NNW,30.0,N,NNW,13.0,11.0,92.0,63.0,1011.4,1011.2,7.0,5.0,19.2,25.3,YES,NO
46444,2010-03-07,CANBERRA,19.2,25.1,0.0,3.8,2.9,ENE,46.0,ESE,ENE,13.0,19.0,75.0,74.0,1014.2,1011.9,6.0,8.0,22.2,21.7,NO,YES
46445,2010-03-08,CANBERRA,18.2,23.9,21.8,4.2,6.3,NW,50.0,NNW,NNW,17.0,30.0,90.0,58.0,1010.5,1009.4,8.0,3.0,19.3,23.0,YES,YES
46446,2010-03-09,CANBERRA,15.4,22.3,3.6,6.8,10.6,NW,44.0,NW,WNW,22.0,24.0,72.0,53.0,1013.4,1013.5,3.0,3.0,16.6,21.5,YES,NO
46447,2010-03-10,CANBERRA,8.3,21.7,0.0,5.2,10.4,E,43.0,,W,0.0,6.0,88.0,51.0,1021.7,1021.7,1.0,5.0,13.0,19.8,NO,NO
46448,2010-03-11,CANBERRA,7.5,20.5,0.0,4.4,11.7,SE,35.0,SSE,SSE,20.0,17.0,55.0,41.0,1032.3,1031.1,1.0,1.0,12.8,19.8,NO,NO
46449,2010-03-12,CANBERRA,10.7,20.7,0.0,5.2,3.1,E,35.0,SSE,E,6.0,17.0,81.0,47.0,1036.5,1035.0,7.0,6.0,13.7,19.5,NO,NO
46450,2010-03-13,CANBERRA,11.8,21.0,0.0,3.6,8.4,ESE,28.0,SE,ESE,9.0,11.0,71.0,46.0,1035.5,1032.7,1.0,6.0,15.0,20.0,NO,NO
46451,2010-03-14,CANBERRA,9.8,22.2,0.0,4.2,6.3,ENE,26.0,S,N,9.0,7.0,90.0,50.0,1031.1,1026.6,8.0,6.0,13.6,20.8,NO,NO
46452,2010-03-15,CANBERRA,9.1,24.4,0.0,3.0,8.9,ENE,31.0,SE,WNW,7.0,9.0,83.0,41.0,1025.9,1022.0,6.0,5.0,14.0,22.9,NO,NO
46453,2010-03-16,CANBERRA,9.9,26.6,0.0,4.6,11.5,ESE,24.0,SE,WNW,6.0,9.0,72.0,34.0,1024.4,1021.9,2.0,2.0,14.8,25.3,NO,NO
46454,2010-03-17,CANBERRA,10.1,27.3,0.0,5.4,11.6,NW,24.0,SE,NNW,6.0,7.0,77.0,27.0,1026.3,1023.6,0.0,1.0,15.0,26.5,NO,NO
46455,2010-03-18,CANBERRA,10.6,28.5,0.0,4.6,10.4,E,22.0,SE,WNW,6.0,7.0,75.0,32.0,1026.9,1023.6,7.0,3.0,16.4,27.8,NO,NO
46456,2010-03-19,CANBERRA,11.0,26.0,0.0,4.0,2.7,NW,31.0,,NW,0.0,17.0,78.0,41.0,1022.3,1020.2,7.0,7.0,14.4,24.1,NO,NO
46457,2010-03-20,CANBERRA,10.4,28.9,0.0,3.4,9.8,NW,41.0,SSE,NW,4.0,22.0,74.0,37.0,1022.6,1020.1,1.0,2.0,16.6,28.3,NO,NO
46458,2010-03-21,CANBERRA,13.7,27.7,0.0,5.0,6.8,WNW,52.0,SSW,WNW,4.0,28.0,81.0,36.0,1019.1,1015.5,7.0,5.0,16.9,27.2,NO,NO
46459,2010-03-22,CANBERRA,7.7,23.8,0.0,6.0,11.1,N,24.0,,NNW,0.0,7.0,87.0,40.0,1020.2,1017.7,1.0,1.0,13.2,22.9,NO,NO
46460,2010-03-23,CANBERRA,7.9,26.5,0.0,4.6,9.149164089402078,N,28.0,E,WNW,6.0,6.0,96.0,27.0,1020.5,1017.6,8.0,1.0,11.8,25.7,NO,NO
46461,2010-03-24,CANBERRA,8.3,26.4,0.0,5.2,10.4,E,33.0,SE,SW,11.0,9.0,78.0,32.0,1022.0,1019.8,7.0,3.0,14.5,24.6,NO,NO
46462,2010-03-25,CANBERRA,12.1,26.8,0.0,3.8,11.1,NW,35.0,SE,NNW,9.0,20.0,76.0,42.0,1023.0,1018.7,1.0,1.0,16.0,26.2,NO,NO
46463,2010-03-26,CANBERRA,8.7,29.1,0.0,4.4,10.7,NW,35.0,SSE,WNW,2.0,20.0,88.0,22.0,1019.6,1016.7,2.0,2.0,14.3,28.3,NO,NO
46464,2010-03-27,CANBERRA,8.3,27.9,0.0,6.0,9.9,ENE,26.0,,S,0.0,7.0,73.0,30.0,1021.9,1018.8,4.0,6.0,15.1,26.6,NO,NO
46465,2010-03-28,CANBERRA,12.8,28.8,0.0,4.6,8.7,WNW,33.0,SE,WNW,7.0,13.0,81.0,38.0,1019.2,1014.5,4.0,4.0,17.0,27.7,NO,YES
46466,2010-03-29,CANBERRA,17.0,22.8,1.4,5.0,0.1,W,50.0,N,NW,2.0,20.0,88.0,68.0,1016.0,1015.8,8.0,7.0,18.2,21.5,YES,YES
46467,2010-03-30,CANBERRA,16.4,20.6,3.4,2.2,1.2,SW,39.0,ENE,ENE,11.0,15.0,85.0,71.0,1019.7,1018.7,8.0,7.0,17.6,20.2,YES,YES
46468,2010-03-31,CANBERRA,11.5,22.1,35.0,2.6,8.8,SSW,28.0,SE,SSE,6.0,11.0,76.0,48.0,1021.8,1018.1,3.0,5.0,14.1,20.8,YES,NO
46469,2010-04-01,CANBERRA,6.6,23.1,0.0,3.4,10.8,ENE,30.0,SE,WNW,7.0,7.0,79.0,44.0,1020.7,1017.3,0.0,2.0,11.5,22.4,NO,NO
46470,2010-04-02,CANBERRA,7.0,20.8,0.0,2.6,5.9,S,26.0,E,SW,4.0,7.0,89.0,46.0,1021.9,1018.8,7.0,1.0,11.3,19.9,NO,NO
46471,2010-04-03,CANBERRA,9.2,20.8,0.0,4.2,6.8,ENE,31.0,,ENE,0.0,15.0,82.0,50.0,1022.9,1020.5,6.0,7.0,12.5,18.8,NO,NO
46472,2010-04-04,CANBERRA,8.5,19.9,0.6,3.8,10.0,SSE,28.0,ESE,ENE,15.0,17.0,55.0,48.0,1024.3,1020.5,1.0,6.0,14.4,18.2,NO,NO
46473,2010-04-05,CANBERRA,6.8,21.9,0.0,3.4,10.5,NE,28.0,E,NNE,7.0,7.0,69.0,41.0,1022.1,1017.8,3.0,1.0,13.7,21.6,NO,NO
46474,2010-04-06,CANBERRA,9.0,21.2,0.0,3.6,4.0,NE,31.0,SE,ENE,7.0,11.0,76.0,60.0,1020.9,1016.8,7.0,7.0,14.9,19.6,NO,YES
46475,2010-04-07,CANBERRA,14.2,20.0,1.4,2.2,1.0,NNW,35.0,N,NNW,7.0,11.0,86.0,90.0,1015.7,1012.6,8.0,8.0,16.5,18.0,YES,NO
46476,2010-04-08,CANBERRA,14.5,22.2,1.0,1.0,9.3,W,41.0,W,WNW,22.0,26.0,53.0,46.0,1014.9,1013.7,1.0,1.0,18.6,21.2,NO,NO
46477,2010-04-09,CANBERRA,7.9,21.1,0.0,4.0,6.8,ENE,20.0,ESE,NNW,7.0,6.0,65.0,37.0,1016.5,1011.5,6.0,7.0,14.9,20.5,NO,NO
46478,2010-04-10,CANBERRA,8.1,22.6,0.0,3.4,6.5,NW,35.0,,W,0.0,20.0,72.0,56.0,1011.3,1009.4,1.0,6.0,15.8,20.2,NO,YES
46479,2010-04-11,CANBERRA,12.9,20.4,2.8,3.2,9.2,NW,61.0,NW,WNW,26.0,31.0,69.0,54.0,1008.7,1007.8,2.0,4.0,16.4,17.4,YES,NO
46480,2010-04-12,CANBERRA,6.1,17.5,0.0,5.4,10.8,WNW,44.0,WNW,NW,20.0,26.0,50.0,44.0,1014.5,1013.1,1.0,1.0,11.1,17.0,NO,NO
46481,2010-04-13,CANBERRA,0.2,20.3,0.0,3.6,9.9,SE,22.0,S,NW,9.0,7.0,65.0,29.0,1022.6,1019.9,1.0,0.0,11.1,19.6,NO,NO
46482,2010-04-14,CANBERRA,0.7,21.7,0.0,2.8,8.9,N,30.0,SW,NNW,4.0,20.0,67.0,36.0,1023.3,1019.4,1.0,5.0,9.5,21.6,NO,NO
